make_model,body_type,km,age,Gearing_Type,Fuel,hp_kW,price
Opel Astra,Sedans,100311.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,100311.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,74182.0,2.0,Manual,Diesel,81.0,10950
Opel Astra,Compact,90311.0,3.0,Manual,Diesel,82.0,10950
Opel Astra,Station wagon,72458.0,3.0,Manual,Benzine,85.0,10950
Opel Astra,Station wagon,84900.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Station wagon,92693.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,86000.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Station wagon,69429.0,3.0,Manual,Benzine,74.0,10950
Opel Astra,Sedans,100311.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,69900.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Sedans,78000.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,41569.0,3.0,Manual,Diesel,70.0,10945
Opel Astra,Compact,121159.0,3.0,Manual,Diesel,81.0,10945
Opel Astra,Station wagon,81490.0,3.0,Manual,Benzine,103.0,10950
Opel Astra,Sedans,16010.0,3.0,Manual,Benzine,92.0,10900
Opel Astra,Sedans,88909.0,3.0,Manual,Diesel,70.0,10980
Opel Astra,Compact,89900.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Station wagon,95400.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Sedans,67160.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Sedans,80800.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Sedans,107791.0,3.0,Manual,Diesel,100.0,10980
Opel Astra,Sedans,47176.0,3.0,Manual,Benzine,92.0,10980
Opel Astra,Station wagon,73158.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Station wagon,95000.0,3.0,Manual,Diesel,81.0,10979
Opel Astra,Sedans,24859.0,3.0,Manual,Benzine,77.0,10960
Opel Astra,Sedans,42585.0,3.0,Manual,Benzine,77.0,10960
Opel Astra,Station wagon,50600.0,3.0,Manual,Benzine,85.0,10960
Opel Astra,Sedans,78300.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Station wagon,48115.0,3.0,Manual,Benzine,85.0,10979
Opel Astra,Compact,123840.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,153000.0,3.0,Manual,Diesel,118.0,10950
Opel Astra,Station wagon,77619.0,2.0,Manual,Diesel,81.0,10950
Opel Astra,Sedans,81850.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Compact,21500.0,2.0,Semi-automatic,Benzine,76.0,18950
Opel Astra,Sedans,25350.0,1.0,Semi-automatic,Benzine,77.0,16990
Opel Astra,Station wagon,64868.0,3.0,Manual,Diesel,81.0,10950
Opel Astra,Station wagon,57681.0,3.0,Semi-automatic,Benzine,76.0,15950
Opel Astra,Sedans,33246.0,2.0,Semi-automatic,Benzine,92.0,15870
Opel Astra,Compact,43218.0,3.0,Semi-automatic,Benzine,77.0,15900
Opel Astra,Sedans,28100.0,3.0,Semi-automatic,Benzine,77.0,15750
Opel Astra,Sedans,36000.0,3.0,Semi-automatic,Benzine,77.0,14490
Opel Astra,Station wagon,39350.0,2.0,Semi-automatic,Benzine,77.0,15500
Opel Astra,Station wagon,16000.0,1.0,Semi-automatic,Benzine,77.0,14990
Opel Astra,Sedans,15300.0,2.0,Semi-automatic,Benzine,77.0,14900
Opel Astra,Compact,30725.0,2.0,Semi-automatic,Benzine,76.0,18450
Opel Astra,Station wagon,100000.0,3.0,Manual,Diesel,100.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,25698.0,1.0,Manual,Benzine,77.0,10989
Opel Astra,Sedans,16200.0,2.0,Semi-automatic,Benzine,77.0,13500
Opel Astra,Sedans,48550.0,3.0,Semi-automatic,Benzine,77.0,13499
Opel Astra,Sedans,25136.0,1.0,Manual,Benzine,77.0,10989
Opel Astra,Sedans,40665.0,3.0,Manual,Benzine,77.0,10989
Opel Astra,Station wagon,38160.0,3.0,Manual,Benzine,85.0,10980
Opel Astra,Station wagon,98110.0,3.0,Manual,Diesel,100.0,10980
Opel Astra,Sedans,102000.0,3.0,Manual,Diesel,100.0,10980
Opel Astra,Station wagon,71354.0,3.0,Manual,Diesel,70.0,10980
Opel Astra,Station wagon,81616.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Station wagon,81616.0,3.0,Manual,Diesel,81.0,10980
Opel Astra,Station wagon,71000.0,2.0,Manual,Diesel,70.0,10980
Opel Astra,Sedans,99077.0,3.0,Manual,Diesel,100.0,10980
Opel Astra,Station wagon,99500.0,3.0,Manual,Diesel,118.0,10900
Opel Astra,Station wagon,107900.0,3.0,Manual,Diesel,100.0,10900
Opel Astra,Compact,61000.0,3.0,Manual,Benzine,110.0,10900
Opel Astra,Sedans,53900.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,82000.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Sedans,23400.0,3.0,Manual,Benzine,77.0,10980
Opel Astra,Sedans,143098.0,3.0,Manual,Diesel,100.0,10980
Opel Astra,Station wagon,110900.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,45800.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,72000.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Sedans,70000.0,3.0,Manual,Diesel,70.0,10900
Opel Astra,Station wagon,122200.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Sedans,82672.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,140000.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,63359.0,3.0,Manual,Benzine,85.0,10900
Opel Astra,Sedans,140300.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Sedans,77000.0,2.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,87475.0,2.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,92440.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,158946.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,99000.0,3.0,Manual,Diesel,81.0,10850
Opel Astra,Station wagon,70000.0,3.0,Manual,Diesel,81.0,10900
Opel Astra,Station wagon,84500.0,3.0,Manual,Diesel,81.0,10850
Opel Astra,Station wagon,99185.0,3.0,Manual,Diesel,100.0,10850
Opel Astra,Sedans,74000.0,2.0,Manual,Benzine,110.0,10800
Opel Astra,Station wagon,98368.0,3.0,Manual,Diesel,81.0,10840
Opel Astra,Station wagon,88000.0,3.0,Manual,Diesel,81.0,10800
Opel Astra,Sedans,33600.0,3.0,Manual,Diesel,81.0,10800
Opel Astra,Station wagon,95900.0,3.0,Manual,Diesel,81.0,10790
Opel Astra,Station wagon,101765.0,2.0,Manual,Diesel,81.0,10800
Opel Astra,Station wagon,93000.0,3.0,Manual,Diesel,81.0,10795
Opel Astra,Compact,23128.0,2.0,Manual,Benzine,77.0,10791
Opel Astra,Sedans,10815.0,1.0,Automatic,Benzine,78.0,16000
Opel Astra,Station wagon,27000.0,2.0,Automatic,Diesel,100.0,16300
Opel Astra,Sedans,19998.0,1.0,Automatic,Benzine,110.0,16300
Opel Astra,Station wagon,26696.0,2.0,Automatic,Benzine,110.0,16450
Opel Astra,Station wagon,26696.0,2.0,Automatic,Benzine,110.0,16450
Opel Astra,Sedans,19800.0,1.0,Automatic,Benzine,110.0,16290
Opel Astra,Sedans,44396.0,2.0,Automatic,Diesel,101.0,16299
Opel Astra,Sedans,29148.0,1.0,Automatic,Benzine,77.0,16370
Opel Astra,Station wagon,33753.0,1.0,Automatic,Diesel,100.0,16200
Opel Astra,Sedans,17.0,0.0,Automatic,Benzine,110.0,16990
Opel Astra,Sedans,17.0,0.0,Automatic,Benzine,110.0,16990
Opel Astra,Station wagon,29998.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Station wagon,31900.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Station wagon,28146.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Sedans,6800.0,2.0,Automatic,Benzine,110.0,16990
Opel Astra,Sedans,29537.0,1.0,Automatic,Diesel,100.0,16990
Opel Astra,Sedans,17.0,0.0,Automatic,Benzine,110.0,17900
Opel Astra,Sedans,24275.0,2.0,Automatic,Diesel,100.0,17890
Opel Astra,Station wagon,25203.0,2.0,Automatic,Diesel,101.0,17890
Opel Astra,Station wagon,45000.0,2.0,Automatic,Benzine,110.0,17890
Opel Astra,Station wagon,7098.0,2.0,Automatic,Benzine,110.0,17890
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,13743.0,1.0,Automatic,Benzine,110.0,17890
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,80754.0,2.0,Manual,Diesel,70.0,10999
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,75035.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,71713.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,68254.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,75000.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,98188.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Sedans,35000.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Station wagon,104645.0,2.0,Manual,Diesel,81.0,10990
Opel Astra,Sedans,3898.0,2.0,Manual,Benzine,74.0,10990
Opel Astra,Station wagon,15900.0,1.0,Automatic,Benzine,110.0,17890
Opel Astra,Sedans,17278.0,1.0,Automatic,Benzine,110.0,17880
Opel Astra,Station wagon,17083.0,2.0,Automatic,Diesel,100.0,17870
Opel Astra,Station wagon,29900.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,29900.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Sedans,1145.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,17700.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,12091.0,1.0,Automatic,Diesel,100.0,17850
Opel Astra,Station wagon,29000.0,1.0,Automatic,Diesel,100.0,17850
Opel Astra,Sedans,20300.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Sedans,25622.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,23300.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,29195.0,1.0,Automatic,Benzine,110.0,17850
Opel Astra,Station wagon,28931.0,1.0,Automatic,Diesel,100.0,17840
Opel Astra,Station wagon,21825.0,1.0,Automatic,Benzine,110.0,17790
Opel Astra,Station wagon,25107.0,1.0,Automatic,Benzine,110.0,17780
Opel Astra,Station wagon,6764.0,1.0,Automatic,Benzine,77.0,17750
Opel Astra,Station wagon,28880.0,1.0,Automatic,Benzine,110.0,17725
Opel Astra,Station wagon,56000.0,2.0,Automatic,Diesel,100.0,17700
Opel Astra,Station wagon,28774.0,1.0,Automatic,Diesel,100.0,17690
Opel Astra,Sedans,5500.0,1.0,Automatic,Benzine,110.0,17690
Opel Astra,Station wagon,8071.0,1.0,Automatic,Benzine,77.0,17680
Opel Astra,Sedans,25281.0,1.0,Automatic,Diesel,100.0,17680
Opel Astra,Station wagon,24772.0,1.0,Automatic,Diesel,100.0,17675
Opel Astra,Sedans,17712.0,1.0,Automatic,Benzine,77.0,17650
Opel Astra,Sedans,24756.0,1.0,Automatic,Benzine,110.0,17640
Opel Astra,Station wagon,16000.0,2.0,Automatic,Diesel,100.0,17600
Opel Astra,Station wagon,14754.0,1.0,Automatic,Benzine,110.0,17600
Opel Astra,Sedans,11534.0,1.0,Automatic,Benzine,110.0,17590
Opel Astra,Sedans,25078.0,1.0,Automatic,Benzine,110.0,17500
Opel Astra,Sedans,9451.0,1.0,Automatic,Benzine,77.0,17500
Opel Astra,Sedans,23780.0,1.0,Automatic,Benzine,77.0,17495
Opel Astra,Station wagon,33000.0,1.0,Automatic,Diesel,100.0,17490
Opel Astra,Station wagon,38758.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Sedans,20337.0,1.0,Automatic,Benzine,110.0,17290
Opel Astra,Station wagon,29891.0,1.0,Automatic,Diesel,100.0,17840
Opel Astra,Station wagon,30298.0,1.0,Automatic,Benzine,110.0,17280
Opel Astra,Sedans,23386.0,1.0,Automatic,Benzine,110.0,17250
Opel Astra,Station wagon,27396.0,1.0,Automatic,Diesel,100.0,17300
Opel Astra,Sedans,24853.0,1.0,Automatic,Benzine,110.0,17260
Opel Astra,Station wagon,13200.0,2.0,Automatic,Benzine,110.0,17250
Opel Astra,Sedans,14234.0,2.0,Automatic,Benzine,110.0,17250
Opel Astra,Sedans,19700.0,1.0,Automatic,Benzine,110.0,17250
Opel Astra,Station wagon,45085.0,2.0,Automatic,Diesel,100.0,17199
Opel Astra,Sedans,24667.0,1.0,Automatic,Benzine,110.0,17190
Opel Astra,Sedans,12447.0,1.0,Automatic,Benzine,110.0,17190
Opel Astra,Station wagon,24245.0,1.0,Automatic,Benzine,110.0,17000
Opel Astra,Station wagon,25100.0,1.0,Automatic,Diesel,100.0,17100
Opel Astra,Station wagon,19200.0,1.0,Automatic,Benzine,110.0,17000
Opel Astra,Sedans,800.0,1.0,Automatic,Benzine,85.0,16990
Opel Astra,Sedans,2664.0,1.0,Automatic,Benzine,77.0,16999
Opel Astra,Sedans,28616.0,1.0,Automatic,Diesel,100.0,16999
Opel Astra,Sedans,6.0,0.0,Automatic,Benzine,110.0,16999
Opel Astra,Station wagon,24987.0,1.0,Automatic,Diesel,100.0,16990
Opel Astra,Station wagon,47563.0,2.0,Automatic,Diesel,100.0,16998
Opel Astra,Station wagon,22621.0,1.0,Automatic,Benzine,110.0,17000
Opel Astra,Sedans,11148.0,1.0,Automatic,Diesel,100.0,16990
Opel Astra,Station wagon,23765.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Station wagon,23685.0,1.0,Automatic,Benzine,110.0,16989
Opel Astra,Station wagon,28512.0,1.0,Automatic,Benzine,110.0,16989
Opel Astra,Station wagon,20700.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Sedans,4200.0,1.0,Automatic,Benzine,110.0,16990
Opel Astra,Station wagon,28978.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Station wagon,19115.0,1.0,Automatic,Benzine,110.0,16989
Opel Astra,Station wagon,25900.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Station wagon,22368.0,1.0,Automatic,Benzine,110.0,17490
Opel Astra,Station wagon,26500.0,1.0,Automatic,Diesel,100.0,17490
Opel Astra,Sedans,53836.0,2.0,Automatic,Benzine,110.0,17489
Opel Astra,Station wagon,16776.0,1.0,Automatic,Benzine,110.0,17489
Opel Astra,Sedans,16286.0,1.0,Automatic,Benzine,110.0,17490
Opel Astra,Station wagon,33000.0,1.0,Automatic,Diesel,100.0,17490
Opel Astra,Station wagon,29980.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Sedans,29750.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Sedans,11600.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Station wagon,24638.0,1.0,Automatic,Diesel,100.0,16980
Opel Astra,Station wagon,50495.0,2.0,Automatic,Diesel,100.0,16998
Opel Astra,Station wagon,29900.0,1.0,Automatic,Diesel,100.0,16900
Opel Astra,Sedans,6227.0,1.0,Automatic,Benzine,77.0,16900
Opel Astra,Sedans,5895.0,1.0,Automatic,Benzine,77.0,16899
Opel Astra,Sedans,28928.0,1.0,Automatic,Diesel,100.0,16900
Opel Astra,Sedans,27845.0,1.0,Automatic,Benzine,110.0,16890
Opel Astra,Sedans,29890.0,1.0,Automatic,Benzine,110.0,16890
Opel Astra,Station wagon,7517.0,1.0,Automatic,Diesel,100.0,16890
Opel Astra,Sedans,29644.0,2.0,Automatic,Benzine,110.0,16980
Opel Astra,Station wagon,29069.0,1.0,Automatic,Benzine,110.0,17489
Opel Astra,Sedans,27453.0,1.0,Automatic,Benzine,110.0,17480
Opel Astra,Sedans,24538.0,1.0,Automatic,Benzine,110.0,17480
Opel Astra,Station wagon,18488.0,1.0,Automatic,Diesel,100.0,17470
Opel Astra,Station wagon,27168.0,1.0,Automatic,Benzine,110.0,17450
Opel Astra,Station wagon,29745.0,1.0,Automatic,Benzine,110.0,17450
Opel Astra,Sedans,11287.0,1.0,Automatic,Benzine,110.0,17440
Opel Astra,Sedans,9900.0,1.0,Automatic,Benzine,110.0,17430
Opel Astra,Station wagon,42000.0,2.0,Automatic,Diesel,100.0,17400
Opel Astra,Compact,31066.0,2.0,Automatic,Benzine,77.0,17400
Opel Astra,Station wagon,62000.0,2.0,Automatic,Benzine,110.0,17400
Opel Astra,Station wagon,12219.0,1.0,Automatic,Benzine,77.0,17350
Opel Astra,Sedans,28790.0,1.0,Automatic,Benzine,110.0,17350
Opel Astra,Station wagon,13200.0,1.0,Automatic,Diesel,100.0,16980
Opel Astra,Station wagon,23002.0,1.0,Automatic,Benzine,110.0,16980
Opel Astra,Station wagon,13200.0,1.0,Automatic,Diesel,100.0,16980
Opel Astra,Station wagon,28580.0,1.0,Automatic,Diesel,100.0,16979
Opel Astra,Sedans,22475.0,2.0,Automatic,Diesel,100.0,16970
Opel Astra,Station wagon,43847.0,2.0,Automatic,Benzine,77.0,16950
Opel Astra,Station wagon,29178.0,1.0,Automatic,Benzine,110.0,16950
Opel Astra,Station wagon,22200.0,1.0,Automatic,Diesel,100.0,16950
Opel Astra,Station wagon,12500.0,1.0,Automatic,Diesel,100.0,16950
Opel Astra,Station wagon,25170.0,1.0,Automatic,Diesel,100.0,16925
Opel Astra,Sedans,4000.0,2.0,Automatic,Benzine,77.0,16900
Opel Astra,Station wagon,28576.0,1.0,Automatic,Benzine,110.0,16900
Opel Astra,Station wagon,22859.0,1.0,Automatic,Benzine,110.0,16900
Opel Astra,Station wagon,25800.0,2.0,Automatic,Diesel,100.0,16900
Opel Astra,Station wagon,14000.0,1.0,Automatic,Diesel,100.0,16900
Opel Astra,Sedans,19280.0,1.0,Automatic,Benzine,110.0,16890
Opel Astra,Sedans,9050.0,2.0,Automatic,Benzine,77.0,16880
Opel Astra,Station wagon,29335.0,1.0,Automatic,Diesel,100.0,16880
Opel Astra,Station wagon,28801.0,1.0,Automatic,Benzine,110.0,16800
Opel Astra,Sedans,25000.0,1.0,Automatic,Benzine,110.0,16790
Opel Astra,Station wagon,26097.0,1.0,Automatic,Diesel,100.0,16790
Opel Astra,Station wagon,7980.0,1.0,Automatic,Benzine,110.0,16770
Opel Astra,Sedans,5750.0,1.0,Automatic,Diesel,100.0,16750
Opel Astra,Station wagon,24450.0,1.0,Automatic,Benzine,110.0,16750
Opel Astra,Station wagon,37770.0,2.0,Automatic,Benzine,77.0,16725
Opel Astra,Station wagon,27023.0,1.0,Automatic,Benzine,110.0,16690
Opel Astra,Station wagon,20940.0,2.0,Automatic,Diesel,100.0,16690
Opel Astra,Station wagon,29000.0,1.0,Automatic,Diesel,100.0,16900
Opel Astra,Station wagon,10000.0,1.0,Automatic,Diesel,100.0,17300
Opel Astra,Station wagon,26732.0,1.0,Automatic,Diesel,100.0,16690
Opel Astra,Station wagon,4700.0,2.0,Automatic,Benzine,110.0,16690
Opel Astra,Sedans,24829.0,1.0,Automatic,Benzine,110.0,16680
Opel Astra,Station wagon,18714.0,1.0,Automatic,Benzine,77.0,16666
Opel Astra,Sedans,17000.0,2.0,Automatic,Benzine,110.0,16590
Opel Astra,Sedans,24938.0,1.0,Automatic,Benzine,110.0,16580
Opel Astra,Sedans,25773.0,1.0,Automatic,Benzine,110.0,16580
Opel Astra,Station wagon,67000.0,2.0,Automatic,Diesel,100.0,16500
Opel Astra,Sedans,24500.0,1.0,Automatic,Benzine,77.0,16500
Opel Astra,Sedans,17759.0,2.0,Automatic,Benzine,77.0,16500
Opel Astra,Station wagon,43344.0,1.0,Automatic,Diesel,100.0,16500
Opel Astra,Sedans,15300.0,1.0,Automatic,Benzine,77.0,16500
Opel Astra,Station wagon,30800.0,2.0,Automatic,Benzine,110.0,16500
Opel Astra,Compact,26322.0,2.0,Automatic,Diesel,101.0,16499
Opel Astra,Sedans,6677.0,2.0,Automatic,Benzine,110.0,16495
Opel Astra,Station wagon,10677.0,1.0,Automatic,Diesel,100.0,16490
Opel Astra,Sedans,29522.0,2.0,Automatic,Diesel,100.0,16495
Opel Astra,Station wagon,23100.0,2.0,Automatic,Diesel,100.0,16490
Opel Astra,Station wagon,28605.0,1.0,Automatic,Diesel,100.0,16690
Opel Astra,Station wagon,38750.0,1.0,Automatic,Benzine,110.0,16489
Opel Astra,Sedans,4000.0,1.0,Automatic,Benzine,77.0,16490
Opel Astra,Sedans,16700.0,2.0,Automatic,Diesel,100.0,16480
Opel Astra,Sedans,17000.0,1.0,Automatic,Benzine,110.0,16474
Opel Astra,Station wagon,32000.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,16582.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,32000.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,15947.0,2.0,Automatic,Diesel,100.0,16050
Opel Astra,Station wagon,15178.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,37000.0,2.0,Automatic,Diesel,100.0,16190
Opel Astra,Station wagon,16282.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,16614.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,34700.0,1.0,Automatic,Benzine,110.0,16000
Opel Astra,Sedans,1300.0,2.0,Automatic,Diesel,100.0,16000
Opel Astra,Station wagon,25438.0,2.0,Manual,Benzine,74.0,11790
Opel Astra,Station wagon,68250.0,2.0,Manual,Diesel,81.0,11840
Opel Astra,Compact,62387.0,2.0,Manual,Benzine,92.0,11790
Opel Astra,Sedans,62000.0,2.0,Manual,Diesel,80.0,11500
Opel Astra,Sedans,19000.0,2.0,Manual,Diesel,81.0,11600
Opel Astra,Compact,90457.0,2.0,Manual,Diesel,81.0,12450
Opel Astra,Station wagon,50000.0,1.0,Manual,Diesel,81.0,12450
Opel Astra,Sedans,17000.0,2.0,Manual,Benzine,74.0,11990
Opel Astra,Sedans,38169.0,2.0,Manual,Diesel,81.0,11870
Opel Astra,Sedans,37460.0,2.0,Manual,Benzine,78.0,12500
Opel Astra,Station wagon,62543.0,2.0,Manual,Diesel,81.0,12300
Opel Astra,Sedans,53500.0,2.0,Manual,Benzine,92.0,12500
Opel Astra,Compact,29000.0,2.0,Manual,Diesel,81.0,12900
Opel Astra,Sedans,65000.0,2.0,Manual,Diesel,81.0,12500
Opel Astra,Sedans,15250.0,2.0,Manual,Diesel,70.0,12945
Opel Astra,Sedans,19000.0,2.0,Manual,Benzine,78.0,12940
Opel Astra,Compact,37527.0,2.0,Manual,Diesel,81.0,12955
Opel Astra,Compact,37527.0,2.0,Manual,Diesel,81.0,12955
Opel Astra,Sedans,17586.0,2.0,Manual,Benzine,77.0,12950
Opel Astra,Station wagon,37635.0,2.0,Manual,Diesel,81.0,12950
Opel Astra,Sedans,27222.0,2.0,Manual,Diesel,81.0,12740
Opel Astra,Station wagon,49500.0,2.0,Manual,Benzine,77.0,12985
Opel Astra,Sedans,42018.0,1.0,Manual,Benzine,77.0,12900
Opel Astra,Sedans,23000.0,2.0,Manual,Benzine,92.0,12900
Opel Astra,Station wagon,26000.0,2.0,Manual,Diesel,81.0,12900
Opel Astra,Station wagon,41256.0,2.0,Manual,Diesel,81.0,12900
Opel Astra,Station wagon,40200.0,2.0,Manual,Diesel,81.0,12990
Opel Astra,Sedans,35870.0,2.0,Manual,Benzine,74.0,12980
Opel Astra,Station wagon,40306.0,2.0,Manual,Diesel,81.0,12980
Opel Astra,Sedans,45107.0,2.0,Manual,Benzine,77.0,12980
Opel Astra,Station wagon,11284.0,2.0,Manual,Diesel,70.0,12980
Opel Astra,Station wagon,58200.0,2.0,Manual,Diesel,81.0,12980
Opel Astra,Station wagon,40306.0,2.0,Manual,Diesel,81.0,12980
Opel Astra,Station wagon,52575.0,2.0,Manual,Diesel,81.0,12980
Opel Astra,Sedans,11268.0,1.0,Manual,Benzine,74.0,12978
Opel Astra,Sedans,12179.0,1.0,Manual,Benzine,77.0,12990
Opel Astra,Sedans,23255.0,2.0,Manual,Benzine,77.0,12990
Opel Astra,Sedans,41000.0,2.0,Manual,Diesel,81.0,12990
Opel Astra,Sedans,6493.0,2.0,Manual,Benzine,77.0,12990
Opel Astra,Sedans,82769.0,2.0,Manual,Diesel,81.0,12990
Opel Astra,Station wagon,30716.0,2.0,Manual,Diesel,81.0,12990
Opel Astra,Station wagon,92053.0,2.0,Manual,Diesel,100.0,12990
